Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,EventName,Time_Seconds
-1 days +23:01:20.088000,23.1,55.8,1013.7,False,36.2,114,1.8,1,Australian Grand Prix,-3519.912
-1 days +23:02:20.104000,23.2,55.1,1013.6,False,35.9,110,3.0,1,Australian Grand Prix,-3459.896
-1 days +23:03:20.105000,23.2,55.2,1013.6,False,35.6,115,3.2,1,Australian Grand Prix,-3399.895
-1 days +23:04:20.107000,23.1,55.7,1013.7,False,35.7,104,3.4,1,Australian Grand Prix,-3339.893
-1 days +23:05:20.140000,23.1,55.8,1013.8,False,35.8,108,3.1,1,Australian Grand Prix,-3279.86
-1 days +23:06:20.153000,23.2,55.5,1013.7,False,35.7,109,3.4,1,Australian Grand Prix,-3219.847
-1 days +23:07:20.154000,23.2,55.7,1013.6,False,35.5,128,1.7,1,Australian Grand Prix,-3159.846
-1 days +23:08:20.144000,23.1,56.6,1013.7,False,35.7,106,2.1,1,Australian Grand Prix,-3099.856
-1 days +23:09:20.159000,23.1,57.0,1013.7,False,35.4,118,3.1,1,Australian Grand Prix,-3039.841
-1 days +23:10:20.160000,23.2,55.9,1013.5,False,35.6,154,2.4,1,Australian Grand Prix,-2979.84
-1 days +23:11:20.174000,23.1,56.6,1013.6,False,36.0,124,1.3,1,Australian Grand Prix,-2919.826
-1 days +23:12:20.191000,23.2,56.1,1013.6,False,36.3,98,1.6,1,Australian Grand Prix,-2859.809
-1 days +23:13:20.177000,23.1,56.1,1013.6,False,36.7,127,2.3,1,Australian Grand Prix,-2799.823
-1 days +23:14:20.191000,23.1,56.1,1013.5,False,36.3,109,3.2,1,Australian Grand Prix,-2739.809
-1 days +23:15:20.197000,23.1,56.1,1013.5,False,36.3,132,2.2,1,Australian Grand Prix,-2679.803
-1 days +23:16:20.177000,23.1,55.9,1013.5,False,35.6,131,3.8,1,Australian Grand Prix,-2619.823
-1 days +23:17:20.193000,23.1,56.0,1013.5,False,35.6,133,2.1,1,Australian Grand Prix,-2559.807
-1 days +23:18:20.185000,23.1,56.3,1013.5,False,35.6,110,2.3,1,Australian Grand Prix,-2499.815
-1 days +23:19:20.196000,23.1,56.5,1013.3,False,35.7,118,1.5,1,Australian Grand Prix,-2439.804
-1 days +23:20:20.180000,23.2,56.0,1013.4,False,35.6,95,0.9,1,Australian Grand Prix,-2379.82
-1 days +23:21:20.182000,23.2,56.4,1013.3,False,35.5,110,2.3,1,Australian Grand Prix,-2319.818
-1 days +23:22:20.199000,23.2,56.5,1013.3,False,35.5,109,2.4,1,Australian Grand Prix,-2259.801
-1 days +23:23:20.199000,23.3,56.0,1013.3,False,35.8,108,3.7,1,Australian Grand Prix,-2199.801
-1 days +23:24:20.220000,23.3,55.1,1013.3,False,34.9,130,3.8,1,Australian Grand Prix,-2139.78
-1 days +23:25:20.214000,23.2,55.6,1013.3,False,34.9,137,0.8,1,Australian Grand Prix,-2079.786
-1 days +23:26:20.234000,23.2,55.8,1013.3,False,34.7,114,1.9,1,Australian Grand Prix,-2019.766
-1 days +23:27:20.237000,23.3,56.4,1013.2,False,33.3,126,2.2,1,Australian Grand Prix,-1959.763
-1 days +23:28:20.251000,23.4,55.7,1013.2,False,34.6,125,2.8,1,Australian Grand Prix,-1899.749
-1 days +23:29:20.249000,23.5,55.1,1013.3,False,33.4,124,2.3,1,Australian Grand Prix,-1839.751
-1 days +23:30:20.235000,23.5,55.6,1013.3,False,34.3,126,2.3,1,Australian Grand Prix,-1779.765
-1 days +23:31:20.235000,23.4,55.8,1013.2,False,33.5,130,1.9,1,Australian Grand Prix,-1719.765
-1 days +23:32:20.254000,23.4,55.5,1013.3,False,35.3,0,0.0,1,Australian Grand Prix,-1659.746
-1 days +23:33:20.252000,23.4,55.6,1013.2,False,35.9,212,0.6,1,Australian Grand Prix,-1599.748
-1 days +23:34:20.258000,23.4,55.5,1013.3,False,35.5,113,1.1,1,Australian Grand Prix,-1539.742
-1 days +23:35:20.270000,23.4,55.5,1013.3,False,35.5,101,3.7,1,Australian Grand Prix,-1479.73
-1 days +23:36:20.300000,23.4,55.0,1013.3,False,35.5,192,2.1,1,Australian Grand Prix,-1419.7
-1 days +23:37:20.302000,23.4,56.0,1013.3,False,35.8,90,2.4,1,Australian Grand Prix,-1359.698
-1 days +23:38:20.302000,23.4,56.0,1013.3,False,35.8,90,2.4,1,Australian Grand Prix,-1299.698
-1 days +23:39:20.297000,23.4,55.2,1013.2,False,35.3,124,1.6,1,Australian Grand Prix,-1239.703
-1 days +23:40:20.306000,23.4,55.8,1013.2,False,35.6,128,1.0,1,Australian Grand Prix,-1179.694
-1 days +23:41:20.303000,23.4,55.9,1013.2,False,35.2,154,1.8,1,Australian Grand Prix,-1119.697
-1 days +23:42:20.305000001,23.4,55.2,1013.1,False,35.4,125,2.3,1,Australian Grand Prix,-1059.694999999
-1 days +23:43:20.306000,23.4,55.4,1013.2,False,35.2,125,3.9,1,Australian Grand Prix,-999.694
-1 days +23:44:20.293000,23.5,55.1,1013.1,False,35.0,121,2.3,1,Australian Grand Prix,-939.707
-1 days +23:45:20.291000,23.5,55.7,1013.1,False,35.9,123,2.3,1,Australian Grand Prix,-879.709
-1 days +23:46:20.297000,23.7,55.5,1013.1,False,37.1,124,1.5,1,Australian Grand Prix,-819.703
-1 days +23:47:20.324000,23.7,54.5,1013.1,False,37.6,100,2.7,1,Australian Grand Prix,-759.676
-1 days +23:48:20.326000,23.8,54.3,1013.1,False,39.1,117,2.0,1,Australian Grand Prix,-699.674
-1 days +23:49:20.326000,23.9,54.3,1013.0,False,39.1,116,2.4,1,Australian Grand Prix,-639.674
-1 days +23:50:20.330000,23.9,54.3,1013.1,False,38.9,120,2.6,1,Australian Grand Prix,-579.67
-1 days +23:51:20.330000001,23.9,55.1,1013.0,False,38.0,99,1.8,1,Australian Grand Prix,-519.669999999
-1 days +23:52:20.343000,23.9,54.9,1012.9,False,37.8,103,1.1,1,Australian Grand Prix,-459.657
-1 days +23:53:20.342000,24.0,55.1,1013.0,False,37.2,137,3.7,1,Australian Grand Prix,-399.658
-1 days +23:54:20.342000,24.0,54.0,1013.0,False,37.0,95,1.2,1,Australian Grand Prix,-339.658
-1 days +23:55:20.347000,24.0,54.2,1012.8,False,36.8,156,2.0,1,Australian Grand Prix,-279.653
-1 days +23:56:20.350000,23.9,54.5,1012.9,False,37.3,126,1.5,1,Australian Grand Prix,-219.65
-1 days +23:57:20.347000,24.0,54.0,1012.8,False,36.5,74,1.0,1,Australian Grand Prix,-159.653
-1 days +23:58:20.362000,24.0,54.2,1012.8,False,36.0,116,4.6,1,Australian Grand Prix,-99.638
-1 days +23:59:20.369000,23.9,53.8,1013.0,False,35.4,93,3.1,1,Australian Grand Prix,-39.631
0 days 00:00:20.367000,23.9,54.3,1012.8,False,35.7,100,2.1,1,Australian Grand Prix,20.367
0 days 00:01:20.354000,23.9,54.2,1012.9,False,35.3,185,1.8,1,Australian Grand Prix,80.354
0 days 00:02:20.382000,23.9,54.2,1012.8,False,37.5,99,2.5,1,Australian Grand Prix,140.382
0 days 00:03:20.383000,24.0,54.0,1012.9,False,38.0,129,3.4,1,Australian Grand Prix,200.383
0 days 00:04:20.418000,24.2,54.0,1012.8,False,36.6,104,4.4,1,Australian Grand Prix,260.418
0 days 00:05:20.416000,24.2,54.4,1012.8,False,36.0,135,2.3,1,Australian Grand Prix,320.416
0 days 00:06:20.416000,24.1,54.1,1012.9,False,36.1,112,1.6,1,Australian Grand Prix,380.416
0 days 00:07:20.438000,24.1,54.1,1012.9,False,36.1,112,1.6,1,Australian Grand Prix,440.438
0 days 00:08:20.433000,24.1,54.1,1012.9,False,36.1,112,1.6,1,Australian Grand Prix,500.433
0 days 00:09:20.446000,24.1,54.1,1012.9,False,36.1,112,1.6,1,Australian Grand Prix,560.446
0 days 00:10:20.450000,24.2,54.2,1012.8,False,35.1,127,2.2,1,Australian Grand Prix,620.45
0 days 00:11:20.452000,24.2,54.3,1012.6,False,35.3,114,2.7,1,Australian Grand Prix,680.452
0 days 00:12:20.442000,24.2,54.7,1012.6,False,35.1,99,3.4,1,Australian Grand Prix,740.442
0 days 00:13:20.455000,24.3,54.6,1012.5,False,35.8,121,2.0,1,Australian Grand Prix,800.455
0 days 00:14:20.443000,24.5,54.3,1012.6,False,36.6,104,2.4,1,Australian Grand Prix,860.443
0 days 00:15:20.454000,24.4,53.7,1012.6,False,38.1,121,3.1,1,Australian Grand Prix,920.454
0 days 00:16:20.454000,24.4,53.1,1012.5,False,37.6,122,2.4,1,Australian Grand Prix,980.454
0 days 00:17:20.454999999,24.5,53.3,1012.6,False,36.7,119,1.6,1,Australian Grand Prix,1040.454999999
0 days 00:18:20.483000,24.4,53.1,1012.4,False,36.6,128,2.7,1,Australian Grand Prix,1100.483
0 days 00:19:20.474000,24.4,53.3,1012.5,False,36.4,113,2.2,1,Australian Grand Prix,1160.474
0 days 00:20:20.490000,24.5,53.5,1012.4,False,36.5,128,2.0,1,Australian Grand Prix,1220.49
0 days 00:21:20.482000,24.5,53.5,1012.4,False,36.5,128,2.0,1,Australian Grand Prix,1280.482
0 days 00:22:20.492000,24.6,52.3,1012.4,False,36.8,113,2.0,1,Australian Grand Prix,1340.492
0 days 00:23:20.528000,24.4,52.4,1012.4,False,36.6,95,3.8,1,Australian Grand Prix,1400.528
0 days 00:24:20.525000,24.3,53.3,1012.4,False,36.6,114,2.5,1,Australian Grand Prix,1460.525
0 days 00:25:20.539000,24.3,53.7,1012.3,False,37.3,125,2.0,1,Australian Grand Prix,1520.539
0 days 00:26:20.530000,24.3,53.9,1012.3,False,38.4,140,3.5,1,Australian Grand Prix,1580.53
0 days 00:27:20.538000,24.5,53.5,1012.3,False,39.1,119,3.0,1,Australian Grand Prix,1640.538
0 days 00:28:20.542000,24.6,53.1,1012.3,False,37.7,111,3.0,1,Australian Grand Prix,1700.542
0 days 00:29:20.540000,24.6,52.5,1012.3,False,36.7,138,4.1,1,Australian Grand Prix,1760.54
0 days 00:30:20.556000,24.6,53.1,1012.3,False,36.3,137,3.6,1,Australian Grand Prix,1820.556
0 days 00:31:20.558000,24.7,53.0,1012.3,False,35.9,142,2.9,1,Australian Grand Prix,1880.558
0 days 00:32:20.577000,24.7,53.3,1012.1,False,35.9,133,1.9,1,Australian Grand Prix,1940.577
0 days 00:33:20.591000,24.6,53.4,1012.2,False,35.8,126,2.8,1,Australian Grand Prix,2000.591
0 days 00:34:20.590000,24.6,53.3,1012.1,False,35.7,119,3.8,1,Australian Grand Prix,2060.59
0 days 00:35:20.577000,24.6,53.1,1012.2,False,35.9,123,2.7,1,Australian Grand Prix,2120.577
0 days 00:36:20.579000,24.6,52.8,1012.1,False,36.4,111,2.9,1,Australian Grand Prix,2180.579
0 days 00:37:20.595000,24.5,52.9,1012.2,False,36.6,95,1.4,1,Australian Grand Prix,2240.595
0 days 00:38:20.581000,24.6,53.4,1012.1,False,37.0,114,2.1,1,Australian Grand Prix,2300.581
0 days 00:39:20.596000,24.7,53.0,1012.0,False,37.5,113,1.8,1,Australian Grand Prix,2360.596
0 days 00:40:20.597000,24.8,52.6,1012.1,False,37.6,147,3.1,1,Australian Grand Prix,2420.597
0 days 00:41:20.598000,24.8,52.7,1012.0,False,37.4,106,3.3,1,Australian Grand Prix,2480.598
0 days 00:42:20.613000,24.9,52.1,1012.0,False,37.1,105,3.3,1,Australian Grand Prix,2540.613
0 days 00:43:20.632000,24.8,52.0,1012.0,False,36.5,98,2.5,1,Australian Grand Prix,2600.632
0 days 00:44:20.632000,24.8,52.8,1012.0,False,36.3,98,4.0,1,Australian Grand Prix,2660.632
0 days 00:45:20.632000,24.8,52.8,1012.1,False,36.1,120,3.0,1,Australian Grand Prix,2720.632
0 days 00:46:20.615000,24.9,53.4,1012.0,False,36.1,115,2.8,1,Australian Grand Prix,2780.615
0 days 00:47:20.639000,25.3,53.7,1012.0,False,36.1,123,2.5,1,Australian Grand Prix,2840.639
0 days 00:48:20.635000,25.2,53.5,1011.9,False,37.3,184,1.0,1,Australian Grand Prix,2900.635
0 days 00:49:20.634000,25.3,53.0,1011.8,False,37.6,131,4.2,1,Australian Grand Prix,2960.634
0 days 00:50:20.637000,25.2,53.1,1012.0,False,37.0,125,4.0,1,Australian Grand Prix,3020.637
0 days 00:51:20.636000,25.1,53.0,1012.0,False,37.2,147,3.0,1,Australian Grand Prix,3080.636
0 days 00:52:20.651000,25.1,53.2,1011.8,False,37.7,107,2.5,1,Australian Grand Prix,3140.651
0 days 00:53:20.682000,25.0,53.1,1011.9,False,37.3,123,3.0,1,Australian Grand Prix,3200.682
0 days 00:54:20.685000,25.2,52.4,1011.9,False,37.2,105,3.7,1,Australian Grand Prix,3260.685
0 days 00:55:20.699000,25.3,52.3,1011.8,False,37.6,113,3.0,1,Australian Grand Prix,3320.699
0 days 00:56:20.701000,25.2,52.5,1011.8,False,37.8,119,3.8,1,Australian Grand Prix,3380.701
0 days 00:57:20.719000,25.2,52.8,1011.8,False,37.0,120,3.8,1,Australian Grand Prix,3440.719
0 days 00:58:20.712000,25.1,53.4,1011.8,False,36.7,112,1.7,1,Australian Grand Prix,3500.712
0 days 00:59:20.720000,25.1,53.0,1011.8,False,35.9,115,3.0,1,Australian Grand Prix,3560.72
0 days 01:00:20.721000,25.0,52.1,1011.8,False,35.7,98,2.5,1,Australian Grand Prix,3620.721
0 days 01:01:20.723000,25.0,52.7,1011.8,False,35.5,140,3.1,1,Australian Grand Prix,3680.723
0 days 01:02:20.736000,25.0,52.5,1011.8,False,35.4,116,1.7,1,Australian Grand Prix,3740.736
0 days 01:03:20.736000,25.0,52.8,1011.7,False,35.5,136,3.6,1,Australian Grand Prix,3800.736
0 days 01:04:20.741000,25.0,52.8,1011.8,False,35.4,96,2.8,1,Australian Grand Prix,3860.741
0 days 01:05:20.730000,25.1,52.6,1011.6,False,35.5,99,1.3,1,Australian Grand Prix,3920.73
0 days 01:06:20.741000,25.2,53.2,1011.6,False,36.1,100,4.3,1,Australian Grand Prix,3980.741
0 days 01:07:20.758000,25.2,52.7,1011.7,False,36.2,93,1.0,1,Australian Grand Prix,4040.758
0 days 01:08:20.773000,25.1,52.5,1011.7,False,36.6,110,2.0,1,Australian Grand Prix,4100.773
0 days 01:09:20.758000,25.1,51.4,1011.7,False,36.2,104,4.2,1,Australian Grand Prix,4160.758
0 days 01:10:20.772000,25.1,51.4,1011.6,False,35.7,118,3.9,1,Australian Grand Prix,4220.772
0 days 01:11:20.774999999,25.1,51.4,1011.6,False,35.6,140,2.9,1,Australian Grand Prix,4280.774999999
0 days 01:12:20.760000,25.1,52.4,1011.6,False,35.4,106,4.0,1,Australian Grand Prix,4340.76
0 days 01:13:20.783000,25.2,52.5,1011.7,False,35.8,116,2.2,1,Australian Grand Prix,4400.783
0 days 01:14:20.780000,25.1,52.9,1011.6,False,36.8,110,2.4,1,Australian Grand Prix,4460.78
0 days 01:15:20.795000,25.2,53.0,1011.6,False,36.5,116,2.6,1,Australian Grand Prix,4520.795
0 days 01:16:20.786000,25.2,52.0,1011.6,False,36.4,110,2.2,1,Australian Grand Prix,4580.786
0 days 01:17:20.814000,25.3,52.0,1011.6,False,35.9,125,2.3,1,Australian Grand Prix,4640.814
0 days 01:18:20.813000,25.3,52.2,1011.5,False,35.6,106,3.1,1,Australian Grand Prix,4700.813
0 days 01:19:20.829000,25.3,51.1,1011.5,False,35.3,121,3.0,1,Australian Grand Prix,4760.829
0 days 01:20:20.859000,25.3,51.5,1011.6,False,35.0,131,3.6,1,Australian Grand Prix,4820.859
0 days 01:21:20.866000,25.3,51.9,1011.5,False,34.8,115,3.0,1,Australian Grand Prix,4880.866
0 days 01:22:20.886000,25.3,51.7,1011.5,False,34.7,130,4.2,1,Australian Grand Prix,4940.886
0 days 01:23:20.915000,25.2,51.6,1011.6,False,34.6,126,3.2,1,Australian Grand Prix,5000.915
0 days 01:24:20.913000,25.2,51.9,1011.5,False,34.6,127,3.7,1,Australian Grand Prix,5060.913
0 days 01:25:20.899000,25.2,52.0,1011.5,False,34.4,105,2.9,1,Australian Grand Prix,5120.899
0 days 01:26:20.912000,25.1,51.7,1011.5,False,34.5,103,2.9,1,Australian Grand Prix,5180.912
0 days 01:27:20.912000,25.0,52.2,1011.5,False,34.3,114,2.5,1,Australian Grand Prix,5240.912
0 days 01:28:20.940000,25.0,52.7,1011.5,False,34.5,117,1.9,1,Australian Grand Prix,5300.94
-1 days +23:08:35.739000,16.3,51.1,1024.6,False,26.5,91,2.1,2,Chinese Grand Prix,-3084.261
-1 days +23:09:35.754000,16.3,51.1,1024.6,False,26.0,111,1.5,2,Chinese Grand Prix,-3024.246
-1 days +23:10:35.757000,16.3,51.3,1024.6,False,26.1,99,2.0,2,Chinese Grand Prix,-2964.243
-1 days +23:11:35.746000,16.3,51.4,1024.6,False,25.4,91,1.8,2,Chinese Grand Prix,-2904.254
-1 days +23:12:35.741000,16.3,51.3,1024.6,False,25.4,65,2.7,2,Chinese Grand Prix,-2844.259
-1 days +23:13:35.746000,16.2,51.6,1024.5,False,25.4,56,1.8,2,Chinese Grand Prix,-2784.254
-1 days +23:14:35.769000,16.2,51.7,1024.5,False,25.2,60,1.4,2,Chinese Grand Prix,-2724.231
-1 days +23:15:35.770000,16.1,51.9,1024.4,False,25.2,55,1.5,2,Chinese Grand Prix,-2664.23
-1 days +23:16:35.758000,16.2,51.8,1024.5,False,25.1,108,1.4,2,Chinese Grand Prix,-2604.242
-1 days +23:17:35.751000,16.2,51.8,1024.4,False,24.8,120,0.7,2,Chinese Grand Prix,-2544.249
-1 days +23:18:35.788000,16.1,52.5,1024.5,False,25.3,99,0.9,2,Chinese Grand Prix,-2484.212
-1 days +23:19:35.793000,16.1,52.1,1024.4,False,25.1,109,1.8,2,Chinese Grand Prix,-2424.207
-1 days +23:20:35.790000,16.1,51.2,1024.4,False,24.6,129,1.3,2,Chinese Grand Prix,-2364.21
-1 days +23:21:35.777000,16.1,52.2,1024.4,False,25.1,87,1.1,2,Chinese Grand Prix,-2304.223
-1 days +23:22:35.774000,16.2,52.2,1024.4,False,24.8,110,2.5,2,Chinese Grand Prix,-2244.226
-1 days +23:23:35.796000,16.1,52.3,1024.5,False,25.1,92,1.3,2,Chinese Grand Prix,-2184.204
-1 days +23:24:35.800000001,16.1,52.1,1024.5,False,24.9,70,1.9,2,Chinese Grand Prix,-2124.199999999
-1 days +23:25:35.803000,16.1,52.5,1024.4,False,24.7,104,2.1,2,Chinese Grand Prix,-2064.197
-1 days +23:26:35.817000,16.1,52.6,1024.4,False,25.0,115,1.5,2,Chinese Grand Prix,-2004.183
-1 days +23:27:35.817000,16.1,53.1,1024.4,False,25.4,43,0.3,2,Chinese Grand Prix,-1944.183
-1 days +23:28:35.831000,16.1,53.5,1024.5,False,25.7,174,1.5,2,Chinese Grand Prix,-1884.169
-1 days +23:29:35.849000,16.2,53.2,1024.5,False,25.6,166,1.0,2,Chinese Grand Prix,-1824.151
-1 days +23:30:35.845000,16.3,52.5,1024.6,False,27.6,79,1.9,2,Chinese Grand Prix,-1764.155
-1 days +23:31:35.868000,16.3,50.8,1024.5,False,26.8,84,3.0,2,Chinese Grand Prix,-1704.132
-1 days +23:32:35.875000,16.4,50.5,1024.6,False,25.3,70,2.0,2,Chinese Grand Prix,-1644.125
-1 days +23:33:35.893000,16.3,52.0,1024.5,False,25.0,97,1.8,2,Chinese Grand Prix,-1584.107
-1 days +23:34:35.894000,16.2,51.9,1024.5,False,24.7,72,1.4,2,Chinese Grand Prix,-1524.106
-1 days +23:35:35.879000,16.2,52.0,1024.6,False,24.6,97,2.4,2,Chinese Grand Prix,-1464.121
-1 days +23:36:35.907000,16.1,52.5,1024.6,False,24.4,100,2.6,2,Chinese Grand Prix,-1404.093
-1 days +23:37:35.920000,16.0,52.8,1024.6,False,24.2,93,1.7,2,Chinese Grand Prix,-1344.08
-1 days +23:38:35.920000,15.9,52.9,1024.6,False,24.5,102,2.0,2,Chinese Grand Prix,-1284.08
-1 days +23:39:35.922000,15.9,52.9,1024.6,False,24.5,102,2.0,2,Chinese Grand Prix,-1224.078
-1 days +23:40:35.920000,15.8,53.4,1024.6,False,24.1,103,2.3,2,Chinese Grand Prix,-1164.08
-1 days +23:41:35.920000,15.8,54.1,1024.6,False,24.2,94,1.8,2,Chinese Grand Prix,-1104.08
-1 days +23:42:35.919000001,15.9,54.1,1024.6,False,24.0,99,1.6,2,Chinese Grand Prix,-1044.080999999
-1 days +23:43:35.932000,16.0,54.1,1024.5,False,24.1,88,1.6,2,Chinese Grand Prix,-984.068
-1 days +23:44:35.932000,16.0,54.1,1024.5,False,24.5,88,1.0,2,Chinese Grand Prix,-924.068
-1 days +23:45:35.918000,16.0,54.3,1024.5,False,24.4,111,1.4,2,Chinese Grand Prix,-864.082
-1 days +23:46:35.948000,16.0,53.2,1024.5,False,24.5,87,0.9,2,Chinese Grand Prix,-804.052
-1 days +23:47:35.953000,16.0,53.6,1024.5,False,24.2,70,1.0,2,Chinese Grand Prix,-744.047
-1 days +23:48:35.953000,15.9,53.7,1024.6,False,24.6,101,1.3,2,Chinese Grand Prix,-684.047
-1 days +23:49:35.960000,15.9,53.7,1024.4,False,24.0,145,1.1,2,Chinese Grand Prix,-624.04
-1 days +23:50:35.976000,15.9,54.2,1024.5,False,24.0,100,1.0,2,Chinese Grand Prix,-564.024
-1 days +23:51:35.974000,15.9,53.6,1024.6,False,24.2,100,1.9,2,Chinese Grand Prix,-504.026
-1 days +23:52:35.984000,15.9,53.4,1024.6,False,24.4,87,1.6,2,Chinese Grand Prix,-444.016
-1 days +23:53:35.964000,16.0,52.9,1024.5,False,24.5,103,1.2,2,Chinese Grand Prix,-384.036
-1 days +23:54:35.974000,16.0,53.1,1024.4,False,24.8,89,0.9,2,Chinese Grand Prix,-324.026
-1 days +23:55:35.974000,16.1,52.8,1024.4,False,24.7,63,3.1,2,Chinese Grand Prix,-264.026
-1 days +23:56:35.989000,16.2,52.3,1024.4,False,24.3,81,1.1,2,Chinese Grand Prix,-204.011
-1 days +23:57:36.009000,16.1,52.4,1024.4,False,24.3,55,2.9,2,Chinese Grand Prix,-143.991
-1 days +23:58:36.018000,16.1,52.9,1024.3,False,23.9,91,3.8,2,Chinese Grand Prix,-83.982
-1 days +23:59:36.039000,16.0,52.9,1024.4,False,23.5,92,2.0,2,Chinese Grand Prix,-23.961
0 days 00:00:36.043000,15.8,53.6,1024.4,False,23.6,108,2.0,2,Chinese Grand Prix,36.043
0 days 00:01:36.055000,15.8,54.6,1024.3,False,23.5,96,2.0,2,Chinese Grand Prix,96.055
0 days 00:02:36.061000,15.7,54.2,1024.4,False,23.0,94,1.9,2,Chinese Grand Prix,156.061
0 days 00:03:36.070000,15.7,54.8,1024.4,False,23.2,90,2.6,2,Chinese Grand Prix,216.07
0 days 00:04:36.075000,15.6,55.2,1024.4,False,23.3,72,2.8,2,Chinese Grand Prix,276.075
0 days 00:05:36.066000,15.6,55.5,1024.5,False,22.7,105,2.5,2,Chinese Grand Prix,336.066
0 days 00:06:36.092000,15.6,55.3,1024.5,False,22.5,102,4.5,2,Chinese Grand Prix,396.092
0 days 00:07:36.112000,15.5,55.8,1024.4,False,23.0,107,1.8,2,Chinese Grand Prix,456.112
0 days 00:08:36.107000,15.5,55.4,1024.5,False,23.3,98,3.3,2,Chinese Grand Prix,516.107
0 days 00:09:36.122000,15.5,55.4,1024.5,False,23.0,105,2.5,2,Chinese Grand Prix,576.122
0 days 00:10:36.114000,15.5,55.7,1024.4,False,23.2,85,2.2,2,Chinese Grand Prix,636.114
0 days 00:11:36.110000,15.5,55.3,1024.5,False,23.1,92,3.7,2,Chinese Grand Prix,696.11
0 days 00:12:36.110000,15.6,55.6,1024.5,False,22.9,107,2.2,2,Chinese Grand Prix,756.11
0 days 00:13:36.113000,15.6,55.6,1024.5,False,22.9,96,3.3,2,Chinese Grand Prix,816.113
0 days 00:14:36.120000,15.6,55.8,1024.5,False,22.4,111,2.4,2,Chinese Grand Prix,876.12
0 days 00:15:36.123000,15.6,55.9,1024.3,False,22.8,88,2.1,2,Chinese Grand Prix,936.123
0 days 00:16:36.155000,15.6,55.9,1024.5,False,22.6,111,2.1,2,Chinese Grand Prix,996.155
0 days 00:17:36.176999999,15.6,56.0,1024.5,False,22.6,110,2.6,2,Chinese Grand Prix,1056.176999999
0 days 00:18:36.177000,15.5,55.9,1024.6,False,22.5,104,3.3,2,Chinese Grand Prix,1116.177
0 days 00:19:36.176000,15.5,56.2,1024.6,False,22.4,92,1.5,2,Chinese Grand Prix,1176.176
0 days 00:20:36.171000,15.5,56.0,1024.3,False,22.5,70,2.0,2,Chinese Grand Prix,1236.171
0 days 00:21:36.162000,15.5,55.5,1024.6,False,22.8,77,0.8,2,Chinese Grand Prix,1296.162
0 days 00:22:36.187000,15.5,55.4,1024.5,False,22.8,96,1.9,2,Chinese Grand Prix,1356.187
0 days 00:23:36.175000,15.5,55.3,1024.7,False,22.7,0,0.0,2,Chinese Grand Prix,1416.175
0 days 00:24:36.171000,15.5,55.6,1024.6,False,22.5,140,0.9,2,Chinese Grand Prix,1476.171
0 days 00:25:36.168000,15.5,55.2,1024.7,False,22.0,98,2.1,2,Chinese Grand Prix,1536.168
0 days 00:26:36.177000,15.5,55.1,1024.6,False,22.0,131,1.7,2,Chinese Grand Prix,1596.177
0 days 00:27:36.195000,15.4,55.6,1024.7,False,22.0,142,1.9,2,Chinese Grand Prix,1656.195
0 days 00:28:36.210000,15.4,56.3,1024.7,False,22.4,112,1.1,2,Chinese Grand Prix,1716.21
0 days 00:29:36.214000,15.3,56.4,1024.6,False,22.1,98,2.8,2,Chinese Grand Prix,1776.214
0 days 00:30:36.197000,15.4,56.2,1024.7,False,21.6,116,2.8,2,Chinese Grand Prix,1836.197
0 days 00:31:36.212000,15.3,56.8,1024.7,False,22.0,102,1.6,2,Chinese Grand Prix,1896.212
0 days 00:32:36.235000,15.2,56.6,1024.7,False,21.9,114,3.2,2,Chinese Grand Prix,1956.235
0 days 00:33:36.215000,15.2,56.7,1024.7,False,21.9,126,1.0,2,Chinese Grand Prix,2016.215
0 days 00:34:36.208999999,15.3,56.5,1024.6,False,21.8,105,2.2,2,Chinese Grand Prix,2076.208999999
0 days 00:35:36.224000,15.3,56.2,1024.6,False,21.6,101,1.6,2,Chinese Grand Prix,2136.224
0 days 00:36:36.237999999,15.3,56.4,1024.6,False,21.6,98,2.0,2,Chinese Grand Prix,2196.237999999
0 days 00:37:36.215000,15.3,56.6,1024.6,False,21.9,93,2.9,2,Chinese Grand Prix,2256.215
0 days 00:38:36.238000,15.3,56.8,1024.5,False,21.5,108,1.7,2,Chinese Grand Prix,2316.238
0 days 00:39:36.236000,15.3,56.7,1024.4,False,21.7,94,2.2,2,Chinese Grand Prix,2376.236
0 days 00:40:36.266000,15.3,56.9,1024.5,False,21.8,92,2.8,2,Chinese Grand Prix,2436.266
0 days 00:41:36.271000,15.3,57.0,1024.3,False,21.7,110,2.4,2,Chinese Grand Prix,2496.271
0 days 00:42:36.268000,15.3,56.2,1024.4,False,21.6,97,3.0,2,Chinese Grand Prix,2556.268
0 days 00:43:36.269000,15.3,56.2,1024.3,False,21.6,89,1.5,2,Chinese Grand Prix,2616.269
0 days 00:44:36.263000,15.4,56.4,1024.4,False,21.7,101,2.3,2,Chinese Grand Prix,2676.263
0 days 00:45:36.279000,15.4,56.2,1024.3,False,21.8,94,2.8,2,Chinese Grand Prix,2736.279
0 days 00:46:36.321000,15.3,56.3,1024.3,False,21.7,93,2.2,2,Chinese Grand Prix,2796.321
0 days 00:47:36.312000,15.3,56.2,1024.4,False,21.6,95,2.4,2,Chinese Grand Prix,2856.312
